"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0,0,119968.831977174,0,19642.7491255948,0,0,100326.082851579,15764872.3681134,15764872.3681134,0,0,0,0,0,0,0,0,0,0,168165.729596758,0,3390222.00495459,15251661.2173999,168165.729596758,533992.918165154,0,0,0,0,148522.980471163,0,2688063.35719268,2563319.36918168,0,0,0,0,0,0,100326.082851579,3162781.68816104,0,0,0,19642.7491255948,0,3162781.68816104,0,0,3289895.92210301,0,15251661.2173999,0,702158.647761912,0,0,0,0,268491.812448337,0,0,0,433666.835313575
0,0,114208.285860817,0,13239.0110098668,0,0,67618.7486260856,11308848.3891132,11308848.3891132,0,0,68731.4899279802,0,0,0,0,0,0,0,403431.547802752,0,2634232.28803385,11794424.8720131,403431.547802752,393256.264346198,0,0,0,68731.4899279802,390192.536792885,0,1837544.4758849,1728881.7193179,0,0,0,0,0,68731.4899279802,67618.7486260856,2626689.9054679,0,0,0,13239.0110098668,0,2665359.06283934,0,0,2533263.0131829,0,11794424.8720131,0,796687.81214895,0,33350.5262248644,0,0,504400.822653702,0,0,0,292286.989495248
0,0,72026.19804023,0,17767.9262278308,0,0,54258.2718123992,25959262.7233524,25959262.7233524,0,0,0,0,0,0,0,0,0,0,124349.359648971,0,1728005.40549767,11385452.6633365,124349.359648971,297533.66953044,0,0,0,0,106581.43342114,0,1306122.37631825,1839461.15151252,0,0,0,0,0,0,54258.2718123992,2386454.90132315,0,0,0,17767.9262278308,0,2386454.90132315,0,0,1673747.13368527,0,11385452.6633365,0,421883.029179411,0,0,0,0,178607.63146137,0,0,0,243275.397718041
0,0,72026.19804023,0,17767.9262278308,0,0,54258.2718123992,25959262.7233524,25959262.7233524,0,0,0,0,0,0,0,0,0,0,124349.359648971,0,1728005.40549767,11385452.6633365,124349.359648971,297533.66953044,0,0,0,0,106581.43342114,0,1306122.37631825,1839461.15151252,0,0,0,0,0,0,54258.2718123992,2386454.90132315,0,0,0,17767.9262278308,0,2386454.90132315,0,0,1673747.13368527,0,11385452.6633365,0,421883.029179411,0,0,0,0,178607.63146137,0,0,0,243275.397718041
0,0,209096.68564,0,43119.41284,0,0,165977.2728,23250894,23250894,0,0,0,0,0,0,0,0,0,0,369154.41284,0,2924253.05874,19707609,369154.41284,552168.4687,0,0,0,0,326035,0,2002930.1772,5626953,0,0,0,0,0,0,165977.2728,6942882,0,0,0,43119.41284,0,6942882,0,0,2758275.78594,0,19707609,0,921322.88154,0,0,0,0,535131.68564,0,0,0,386191.1959
0,0,172005.547141666,0,24439.0808269132,0,0,94072.0598501966,13665038.6079162,13665038.6079162,0,0,0,0,0,0,0,0,0,0,658293.926979221,0,2203417.63907556,12874505.2358377,658293.926979221,366450.658598721,0,0,0,0,633854.846152308,0,1178673.05349762,3189226.15404151,0,0,0,0,0,0,94072.0598501966,4827304.72551475,0,0,0,24439.0808269132,0,4827304.72551475,0,0,2055851.17276081,0,12874505.2358377,0,1024744.58557794,0,53494.4064645562,0,0,805860.393293974,0,0,0,218884.192283968
0,0,209096.68564,0,43119.41284,0,0,165977.2728,23250894,23250894,0,0,0,0,0,0,0,0,0,0,369154.41284,0,2924253.05874,19707609,369154.41284,552168.4687,0,0,0,0,326035,0,2002930.1772,5626953,0,0,0,0,0,0,165977.2728,6942882,0,0,0,43119.41284,0,6942882,0,0,2758275.78594,0,19707609,0,921322.88154,0,0,0,0,535131.68564,0,0,0,386191.1959
0,0,209096.68564,0,43119.41284,0,0,165977.2728,23250894,23250894,0,0,0,0,0,0,0,0,0,0,369154.41284,0,2924253.05874,19707609,369154.41284,552168.4687,0,0,0,0,326035,0,2002930.1772,5626953,0,0,0,0,0,0,165977.2728,6942882,0,0,0,43119.41284,0,6942882,0,0,2758275.78594,0,19707609,0,921322.88154,0,0,0,0,535131.68564,0,0,0,386191.1959
0,0,176454.949574064,0,20007.3356881731,0,0,77013.1779354043,11377471.3066846,11377471.3066846,0,0,0,0,0,15116.3735404707,0,0,0,0,541344.237658459,0,1857985.90181851,11132711.4409324,541344.237658459,335639.685096578,0,0,0,0,521336.901970286,0,981001.979063472,2616870.64593227,0,0,0,0,0,0,77013.1779354043,4011888.85262268,0,0,0,20007.3356881731,15116.3735404707,4037349.67828187,0,0,1701538.28793262,0,11132711.4409324,0,876983.922755037,15116.3735404707,79434.435950487,15116.3735404707,0,697791.85154435,0,0,0,179192.071210687
0,0,0,0,0,0,0,0,3702504.28182678,3702504.28182678,0,0,532423.08842916,0,0,8978457.18893008,0,0,0,0,11821190.8309956,0,12176428.3326751,6923174.09958419,11922757.6801946,0,0,0,0,532423.08842916,11821190.8309956,0,253670.652480481,0,0,0,0,0,0,620431.135161306,0,0,0,0,0,0,8978457.18893008,8137897.52499098,0,0,12074861.4834761,0,6923174.09958419,0,11922757.6801946,8978457.18893008,0,8978457.18893008,0,11821190.8309956,0,0,0,0
0,0,10182.4652978918,0,6839.59198645597,0,0,3342.87331143579,4040660.13856985,4040660.13856985,0,0,462760.788472821,0,0,9435702.94860153,0,0,0,0,10747053.7227111,0,11408851.9494175,6061685.3263966,10835331.5533301,3342.87331143579,0,0,0,462760.788472821,10740214.1307246,0,570177.522775951,0,0,0,0,0,0,1346180.97430842,3342.87331143579,0,0,0,0,6839.59198645597,9435702.94860153,7894931.41238049,0,0,11317231.245487,0,6061685.3263966,0,10838674.4266415,9435702.94860153,0,9435702.94860153,0,10750396.5960225,0,0,0,0
0,0,13141.1475312485,0,8826.94757291954,0,0,4314.19995832899,8415267.77330214,8415267.77330214,0,0,0,0,0,11385650.1951952,0,0,0,0,4092627.48566166,0,4666424.39227104,3786270.47879275,4100723.93009406,4314.19995832899,0,0,0,0,4083800.53808874,0,561386.262218649,29091.0577375214,0,0,0,0,0,6500371.26067332,4314.19995832899,0,0,0,0,8826.94757291954,11385650.1951952,6952733.12627032,0,0,4654013.74788031,0,3786270.47879275,0,4105038.13005239,11385650.1951952,0,11385650.1951952,0,4096941.68561999,0,0,0,0
236315.201209518,19267.1042536232,261566.801968067,4687.04953198257,156192.623766726,7627.16557654879,0,73896.297724737,12901.7652838624,12901.7652838624,7627.16557654879,0,7627.16557654879,154595.682161539,0,0,0,0,0,23398.1406303307,159646.882131982,7627.16557654879,1131960.81787501,0,159646.882131982,305475.395310657,0,0,0,7627.16557654879,3454.25836525611,34375.5022220307,424604.116008178,0,0,137537.107322748,191.462530034208,7627.16557654879,0,137537.107322748,73896.297724737,17588.814815845,0,24777.6624734057,0,18655.516443978,0,0,0,0,606336.989808348,37701.8514055405,0,1971.35286266736,630011.845258351,0,224945.971524324,0,0,553764.496715837,7627.16557654879,0,141559.565501099,12107.2274762401
294411.404360828,308646.365229086,992971.937721762,9658.38748615219,138559.530532841,0,0,104303.768213113,85587.595396986,85587.595396986,78924.130869204,0,6663.46452778199,647599.30959402,78924.130869204,0,52901.5375689212,51677.0230906012,4090.80522477937,0,138559.530532841,78924.130869204,3537804.02248466,6238.05839634498,138559.530532841,1351192.41471968,0,0,51677.0230906012,0,0,18003.7963095523,1781880.53345362,78924.130869204,0,0,0,0,0,0,104303.768213113,94820.5767517012,0,352264.108801158,0,138559.530532841,0,0,6238.05839634498,0,2064120.32604067,1113.15784201445,0,283603.115038925,1816829.9982811,0,714645.135550362,6238.05839634498,0,1924086.20259807,0,6238.05839634498,12481.5572077248,143680.262054207
115055.927748044,33727.650013168,799549.810636922,4245.69390393795,20422.4335770964,0,0,149647.179477424,804269.355586671,804269.355586671,0,0,742542.636001907,544621.49627531,0,32103.8936813119,51575.0720062311,3245.08836451684,31311.9999481384,0,20422.4335770964,0,2562792.38296103,0,20422.4335770964,926866.796112987,0,0,3245.08836451684,0,0,120964.197572904,1500447.2255229,0,0,0,2142.026251468,0,0,0,149647.179477424,98076.307170014,0,354799.065644486,0,20422.4335770964,32103.8936813119,0,0,68119.0567765361,2179432.75233529,0,0,205731.113832212,1179185.71517686,32103.8936813119,1353039.92087739,0,0,1243716.69985511,0,0,0,24359.5714152282
96778.3589490754,21556.8403584077,244626.306093583,24368.0617164709,57899.6459286037,0,0,91852.386636301,0,0,0,0,0,48113.0248541438,0,0,48113.0248541438,20863.0215917966,0,89814.5157973202,57899.6459286037,0,1414891.95050228,0,57899.6459286037,294582.262722553,0,0,20863.0215917966,0,0,25631.3176495365,965631.682902053,0,0,57188.4033248463,0,0,0,57188.4033248463,91852.386636301,24368.0617164709,0,309185.680519007,0,711.242603757364,0,0,0,0,1048129.35648965,61345.9024521821,0,0,675033.528488668,0,246645.488708584,0,0,388592.823050602,0,0,0,3479.04122478322
108943.571118939,18358.5735848053,333282.704139474,20430.2937595832,7333.37622667663,0,0,92456.8670584661,0,0,0,0,0,7950.24851814784,0,0,1550.10778081708,52169.1957015265,0,95914.4986036952,7333.37622667663,0,1495030.51381428,0,7333.37622667663,424114.315920613,0,0,52169.1957015265,0,0,26413.4578032694,954639.250548054,0,0,6575.94098869328,0,0,0,6575.94098869328,92456.8670584661,20430.2937595832,0,390144.334066498,0,757.435237983349,0,0,0,0,1063254.88297017,168638.609710158,0,0,685931.87140926,0,308074.184489587,0,0,484845.328587613,0,0,6400.14073733076,48969.9936899231
506460.951003644,476339.165746069,2053672.02312371,0,15056.177588679,0,0,75430.0928361067,166295.128721118,166295.128721118,71004.6641304611,0,9866.84732239698,1774947.88037377,71004.6641304611,0,2473.65261485674,25704.8649265,0,3776.56488025037,145862.482469472,71004.6641304611,4196612.88643613,0,145862.482469472,2436957.01569062,0,0,25704.8649265,0,130806.304880793,35028.0906041597,1108880.90418973,71004.6641304611,0,0,659.658271296614,0,0,0,75430.0928361067,156428.281398721,0,615906.325718741,5482.21744564863,15056.177588679,0,0,0,0,1272067.71039308,7976.17849080068,0,235231.344374916,2973156.06805835,0,1884121.24976306,0,0,3316737.74865543,0,0,909570.95873634,7774.04488322134
560432.347823633,72512.7391626403,565020.025329239,71103.3781949644,171188.470660959,779.360688022484,0,107485.554128138,1141.44260135824,1141.44260135824,779.360688022484,0,779.360688022484,341771.962727039,0,0,0,246.918443333995,0,39573.1960606476,174771.312292616,779.360688022484,2959016.93434915,0,174771.312292616,707594.510381357,0,0,246.918443333995,779.360688022484,3582.84163165671,58433.9666491136,1515656.97197936,0,0,108261.060005088,0,779.360688022484,0,108261.060005088,107485.554128138,72244.8207963226,0,91360.9647054562,0,62927.4106558714,0,0,0,0,1819151.85193759,80302.1762641851,0,10151.8187987483,1170587.20782327,0,445636.442771513,0,0,1222208.40694412,779.360688022484,0,327305.201038911,122480.522347144
0,0,148198.11369446,0,0,0,0,0,1099054.87391686,1099054.87391686,0,0,0,0,0,28202.1017433167,0,0,0,0,690403.087047006,0,934954.847462765,3709715.54017682,690403.087047006,148198.11369446,0,0,0,0,690403.087047006,0,96353.6467212992,11145.1755965701,0,0,0,0,0,0,0,1474628.20685344,0,0,0,0,28202.1017433167,1522129.59955102,0,0,786756.733768305,0,3709715.54017682,0,838601.200741466,28202.1017433167,148198.11369446,28202.1017433167,0,838601.200741466,0,0,0,0
0,0,148198.11369446,0,0,0,0,0,1099054.87391686,1099054.87391686,0,0,0,0,0,28202.1017433167,0,0,0,0,690403.087047006,0,934954.847462765,3709715.54017682,690403.087047006,148198.11369446,0,0,0,0,690403.087047006,0,96353.6467212992,11145.1755965701,0,0,0,0,0,0,0,1474628.20685344,0,0,0,0,28202.1017433167,1522129.59955102,0,0,786756.733768305,0,3709715.54017682,0,838601.200741466,28202.1017433167,148198.11369446,28202.1017433167,0,838601.200741466,0,0,0,0
0,0,137340.295699694,0,0,0,0,0,1107495.05340749,1107495.05340749,0,0,0,0,0,194358.77947459,0,0,0,0,975088.137035841,0,1226327.44565074,3628547.3201349,975088.137035841,137340.295699694,0,0,0,0,975088.137035841,0,113899.012915203,16662.2902244066,0,0,0,0,0,2905.09865347342,0,1436907.4425916,0,0,0,0,194358.77947459,1840693.81064558,0,0,1088987.14995104,0,3628547.3201349,0,1112428.43273554,194358.77947459,137340.295699694,194606.425922562,0,1112428.43273554,0,0,0,0
0,0,18689.8009212251,0,7538.3236079182,0,0,11151.4773133069,19389364.3694629,19389364.3694629,0,0,0,0,0,0,0,0,0,0,7538.3236079182,0,1138770.80777594,5265439.46165679,7538.3236079182,128293.724081648,0,0,0,0,0,0,1002938.76008638,0,0,0,0,0,0,0,11151.4773133069,116927.414683929,0,0,0,7538.3236079182,0,116927.414683929,0,0,1127619.33046264,0,5265439.46165679,0,135832.047689566,0,0,0,0,18689.8009212251,0,0,0,117142.246768341
0,0,51856.5086237416,0,24100.9328953882,0,0,27755.5757283534,3282035.10534543,3282035.10534543,0,0,0,0,0,0,0,0,0,0,24100.9328953882,0,1110428.92448838,835678.3581248,24100.9328953882,27755.5757283534,0,0,0,0,0,0,1058572.41586464,0,0,0,0,0,0,0,27755.5757283534,0,0,0,0,24100.9328953882,0,0,0,0,1082673.34876002,0,835678.3581248,0,51856.5086237416,0,0,0,0,51856.5086237416,0,0,0,0
0,0,46020.4195636718,0,11839.5716735133,0,0,34180.8478901585,3105182.80578023,3105182.80578023,0,0,0,0,0,0,0,0,0,0,11839.5716735133,0,1121720.6689027,973635.930368138,11839.5716735133,34180.8478901585,0,0,0,0,0,0,1075700.24933903,0,0,0,0,0,0,0,34180.8478901585,0,0,0,0,11839.5716735133,0,0,0,0,1087539.82101255,0,973635.930368138,0,46020.4195636718,0,0,0,0,46020.4195636718,0,0,0,0
62742.8986372527,0,131068.346244447,0,171637.989286435,0,0,95268.8637941399,0,0,0,0,0,62036.3683069649,0,0,62036.3683069649,0,0,0,171637.989286435,0,618962.317496807,0,171637.989286435,147438.731991987,0,0,0,0,0,29356.9639776854,237142.697581132,0,0,152544.32694791,0,0,0,14222.3109569476,95268.8637941399,0,0,62036.3683069649,0,19093.6623385258,0,0,0,0,414887.770975947,0,0,0,319076.721278422,0,46062.784089467,0,0,223168.208859385,0,0,0,6107.08410837976
163642.54173805,0,186974.144750208,406.883020794573,305828.676484659,0,0,105843.306707899,0,0,0,0,0,38365.6764583633,0,0,38365.6764583633,0,3450.5926569143,0,305828.676484659,0,1365431.040715,0,305828.676484659,177012.566462519,0,0,0,0,0,35474.899651629,718947.256029772,0,0,221756.075891041,0,0,0,14141.1835652074,105843.306707899,406.883020794573,0,38365.6764583633,0,84072.6005936176,0,0,0,0,1066862.64782565,0,0,0,482841.242947178,0,29082.5444434064,0,0,382640.993482973,0,0,0,42086.715311214
135390.91583605,0,233336.492774689,408.276675281159,183216.798643014,0,0,159802.389146007,0,0,0,0,0,22441.8968151167,0,0,22441.8968151167,0,24570.77801624,64429.8373465997,183216.798643014,0,1597583.51504929,0,183216.798643014,235468.480200323,0,0,0,0,0,62791.1279539822,1043507.32036991,0,0,88584.765885242,0,0,0,18262.8240817598,159802.389146007,408.276675281159,0,22441.8968151167,0,94632.0327577716,0,0,0,0,1285267.78925858,0,0,0,488887.409956988,0,81552.2581552515,0,0,406947.758548481,0,0,0,58543.6702456641
0,0,88041.7146684915,0,122512.502484841,0,0,58405.6614492589,0,0,0,0,0,24583.1076836618,0,0,24583.1076836618,0,1503.96833917974,0,122512.502484841,0,230691.245307707,0,122512.502484841,64450.459628155,0,0,0,0,0,28002.5085603685,43728.2831947109,0,0,66377.9090444199,0,0,0,0,58405.6614492589,0,0,24583.1076836618,0,56134.5934404214,0,0,0,0,172285.583858448,0,0,0,186962.962112996,0,0,0,0,114540.25488968,0,0,0,6044.79817889603
16107.4701756285,0,103055.332533571,0,16184.4273120059,0,0,89448.5327745538,0,0,0,0,0,66476.549951729,0,0,66476.549951729,0,0,0,16184.4273120059,0,291457.155279522,0,16184.4273120059,130664.559991645,0,0,0,0,0,31712.1030651125,128500.697800243,0,0,0,0,0,0,0,89448.5327745538,0,0,66476.549951729,0,16184.4273120059,0,0,0,0,156766.676817216,0,0,0,146848.987303651,0,29134.4755121236,0,0,150874.905774312,0,0,0,12081.5517049672
233799.438308887,0,173748.406464503,12069.1478237658,232027.391418756,0,0,117590.943089022,0,0,0,0,0,15431.8898785253,0,0,15431.8898785253,0,29186.086561947,17615.1238796267,232027.391418756,0,1958798.96433479,0,232027.391418756,172774.725045557,0,0,0,0,0,63146.1166527935,1320197.40956159,0,0,144680.382150243,0,0,0,144680.382150243,117590.943089022,12069.1478237658,0,15431.8898785253,0,87347.0092685129,0,0,0,0,1604638.09873907,0,0,0,484419.669313658,0,20385.6080774421,0,0,441507.874864237,0,0,0,52413.2977587198
137001.946110416,0,62413.156199305,46041.2966323088,299472.270949371,0,0,45410.2849611583,0,0,0,0,0,24648.4080823808,0,0,24648.4080823808,0,2243.53215970788,28376.1884433018,299472.270949371,0,1435682.00137598,0,299472.270949371,55046.2783909068,0,0,0,0,0,11787.4275279782,944161.505925283,0,0,278462.737122602,0,0,0,278462.737122602,45410.2849611583,46041.2966323088,0,24648.4080823808,0,21009.5338267694,0,0,0,0,1246187.65210159,63244.9170199385,0,0,490529.985784218,0,35807.2621042854,0,0,210852.838559327,0,0,0,2204.91976876482
53845.0990533467,8692.88244728087,203657.004222748,25350.5195394013,136624.26691962,0,0,165118.912928995,0,0,0,0,0,13998.7323850008,0,0,13998.7323850008,0,6639.33778414853,185716.69984062,136624.26691962,0,1069314.5365212,0,136624.26691962,253905.715207194,0,0,0,0,0,27733.9043587017,624939.455341037,0,0,105743.266588184,0,0,0,105743.266588184,165118.912928995,25350.5195394013,0,43712.7230246268,0,30881.0003314359,0,0,0,0,766571.856050181,86175.2962027079,0,0,755378.850958541,0,262543.45034281,0,0,335364.645263249,0,0,0,3267.16932872747
0,0,495627.135579269,0,0,0,69304.6548806293,9865.10409200239,2128845.90627463,2128845.90627463,0,0,947536.482124694,0,0,0,0,15699.397737228,0,0,0,0,13656285.4973948,114188.100602536,0,435512.36225437,0,0,15699.397737228,933455.365438172,0,0,13357471.5478728,256976.927590441,0,0,0,0,0,933455.365438172,9865.10409200239,0,0,24304197.4004368,0,0,0,663652.415231083,0,0,28936621.6336077,4249441.81974536,0,0,435512.36225437,0,409947.86042514,0,69304.6548806293,435512.36225437,0,0,0,0
0,0,409212.639547702,0,0,0,49070.0714109723,6984.83187175547,1758452.56677161,1758452.56677161,0,0,823372.992819755,0,0,0,0,11115.7117714809,0,0,0,0,10499970.2237783,80849.0895813672,0,361236.843575996,0,0,11115.7117714809,803374.823566856,0,0,10235520.5424224,216122.002238395,0,0,0,0,0,803374.823566856,6984.83187175547,4843.42025232922,0,17298524.453582,0,0,0,474732.080163333,0,0,21269187.8817481,3126486.76459697,0,0,361236.843575996,0,343136.29993276,0,49070.0714109723,361236.843575996,0,0,0,0
0,0,498532,0,0,0,101043,0,2863634,2863634,0,0,1360935,0,0,0,0,22889,0,0,0,0,16846377,166481,0,405175,0,0,22889,1360935,0,0,16640502,217662,0,0,0,0,0,1360935,0,0,0,33418975,0,0,0,943223,0,0,38426057,5226597,0,0,405175,0,382286,0,101043,405175,0,0,0,0
0,0,392899.284249627,0,0,0,73413.5589141152,0,2394478.19881382,2394478.19881382,0,0,1201985.66349164,0,0,0,0,16630.1767562838,0,0,0,0,13000245.759754,120958.034713744,0,325070.046998704,0,0,16630.1767562838,1186982.42552859,0,0,12819978.6411282,209270.872869941,0,0,0,0,0,1186982.42552859,0,7246.22377379875,0,24302483.3698698,0,0,0,692552.056732525,0,0,28648439.0537169,3934409.63373763,0,0,325070.046998704,0,308439.87024242,0,73413.5589141152,325070.046998704,0,0,0,0
0,0,498532,0,0,0,101043,0,2863634,2863634,0,0,1360935,0,0,0,0,22889,0,0,0,0,16846377,166481,0,405175,0,0,22889,1360935,0,0,16640502,217662,0,0,0,0,0,1360935,0,0,0,33418975,0,0,0,943223,0,0,38426057,5226597,0,0,405175,0,382286,0,101043,405175,0,0,0,0
0,0,392899.284249627,0,0,0,73413.5589141152,0,2394478.19881382,2394478.19881382,0,0,1201985.66349164,0,0,0,0,16630.1767562838,0,0,0,0,13000245.759754,120958.034713744,0,325070.046998704,0,0,16630.1767562838,1186982.42552859,0,0,12819978.6411282,209270.872869941,0,0,0,0,0,1186982.42552859,0,7246.22377379875,0,24302483.3698698,0,0,0,692552.056732525,0,0,28648439.0537169,3934409.63373763,0,0,325070.046998704,0,308439.87024242,0,73413.5589141152,325070.046998704,0,0,0,0
110100.128477486,0,202525.634169104,0,93981.3277568579,0,0,166047.407131755,0,0,0,0,0,2123.71257460573,0,0,2123.71257460573,0,48328.3083265519,67311.898326532,93981.3277568579,0,2034033.87911851,0,93981.3277568579,230373.046425991,0,0,0,0,0,88772.9179709794,1599579.37645818,0,0,19079.7526173117,0,0,0,19079.7526173117,166047.407131755,0,0,2123.71257460573,0,74901.5751395462,0,0,0,0,1755865.08196704,0,0,0,397696.771221779,0,69333.1598687621,0,0,353070.372291017,0,0,0,62304.3777520062
97453.5793653541,0,80777.8865712741,88883.4527034569,306696.47340047,0,0,46896.7352849216,0,0,0,0,0,128712.158496039,0,0,128393.596648047,0,2484.16458603224,51465.7358032515,306696.47340047,0,1870466.87677266,0,306696.47340047,156083.020792736,0,0,0,0,0,38459.7320508418,1310233.8032141,0,0,300336.367254187,0,0,0,300336.367254187,46896.7352849216,88883.4527034569,0,128393.596648047,0,6360.10614628268,0,0,0,0,1669934.50323581,98696.7010847265,0,0,724021.1245996,0,108034.177736542,0,0,207278.862729849,0,0,0,52617.8435745238
0,0,0,0,0,0,0,0,1849219.15731303,1849219.15731303,0,0,1525747.58864781,0,0,113000.535084292,0,0,0,0,78169.6395695263,0,98306.8497679816,42390.896570639,78169.6395695263,0,0,0,0,1525747.58864781,78169.6395695263,0,20137.2101984553,19148.8064195653,0,0,0,0,0,1830070.35089347,0,35818.0456450296,0,0,0,0,113000.535084292,0,0,0,98306.8497679816,0,42390.896570639,0,78169.6395695263,113000.535084292,0,148818.580729322,0,78169.6395695263,0,0,0,0
62490.466702214,512.140716690414,130039.978977485,69577.4963987281,129004.759935118,0,0,110828.578366424,0,0,0,0,0,121884.693068992,0,0,121604.881342197,0,7136.00163396054,104967.195589578,129004.759935118,0,1015431.89005483,0,129004.759935118,202568.988896684,0,0,0,0,0,56158.8147956777,621367.674520813,0,0,113465.229303809,0,0,0,113465.229303809,110828.578366424,69577.4963987281,0,121604.881342197,0,15539.5306313088,0,0,0,0,796833.333566167,26421.3058462203,0,0,634544.971690675,0,149734.566292911,0,0,234138.08711997,0,0,0,46460.8991102363
58198.2212987309,33080.1673425781,525400.468852853,0,210692.331260503,0,0,137791.100260462,25964.0683894434,25964.0683894434,25964.0683894434,0,0,87541.8945500125,25964.0683894434,0,1266.85676213939,0,8272.9024593139,84351.6390932356,210692.331260503,25964.0683894434,1698259.42952431,0,210692.331260503,600078.657218397,0,0,0,0,0,55129.1726847208,828808.230447293,25964.0683894434,0,188080.959067322,1436.70261572584,0,0,188080.959067322,137791.100260462,25964.0683894434,0,348038.482191144,0,22611.3721931808,0,0,0,0,1069882.13826926,4837.44623260976,0,0,1063821.36689279,0,486059.72931775,0,0,653219.10546588,0,0,84269.3905703331,27669.1452444292
125470.163359087,58870.2669137628,625811.720078638,0,181366.338155812,0,0,136349.56924532,28641.8974285233,28641.8974285233,28641.8974285233,0,0,39527.5281591678,28641.8974285233,0,1397.51524659288,0,8474.58096029844,175462.0286576,181366.338155812,28641.8974285233,1809847.10425406,0,181366.338155812,694121.575093279,0,0,0,0,0,55615.0946383839,808202.335968845,28641.8974285233,0,139828.945468258,0,0,0,139828.945468258,136349.56924532,28641.8974285233,0,172352.362227562,0,41537.3926875541,0,0,0,0,1007244.67333504,5877.41718645535,0,0,1238384.59470511,0,658291.743265319,0,0,846454.622060037,0,0,35917.5113499947,14674.509079884
73284.9872748207,28102.3659131148,234231.25379919,24218.5627173509,25032.6932807301,0,0,31841.4263760499,0,0,0,0,0,16118.5688371409,0,0,0,46261.6073665204,0,110475.064194088,25032.6932807301,0,1465688.76467091,0,25032.6932807301,307448.826379045,0,0,46261.6073665204,0,0,7361.76487480242,1059922.25773632,0,0,25032.6932807301,0,0,0,25032.6932807301,31841.4263760499,24218.5627173509,0,415370.984148085,0,0,0,0,0,0,1177539.88635379,239252.457136713,0,0,660649.17975054,0,265395.16294722,0,0,334410.485683638,0,0,16118.5688371409,46323.3279702283
282694.394180726,35608.5305639474,497060.38412615,0,284358.122153317,47329.1309261448,0,68098.6253947687,47329.1309261448,47329.1309261448,47329.1309261448,0,47329.1309261448,349351.464706086,0,0,0,0,0,35523.809269068,300235.87970244,47329.1309261448,1671309.17603596,0,300235.87970244,554417.693396466,0,0,0,47329.1309261448,15877.7575491236,40825.6268744018,533701.905206911,0,0,261602.213705183,771.698449474302,47329.1309261448,0,261602.213705183,68098.6253947687,47329.1309261448,0,80459.1615927594,0,22755.9084481335,0,0,0,0,838119.028477042,10628.2099038338,0,113355.430258179,1110522.07628492,0,483326.984876192,0,0,985422.123552528,47329.1309261448,0,284398.406246602,3679.0602800999
155094.891375877,64856.130022349,387285.467474047,17522.2859837756,21912.6703619304,0,0,33039.5909483832,0,0,0,0,0,57872.6167665262,0,0,0,109078.244962908,0,100473.755071663,21912.6703619304,0,1754524.3765281,0,21912.6703619304,445536.202487125,0,0,109078.244962908,0,0,6444.20978496,1131980.61230316,0,0,21912.6703619304,442.87976105828,0,0,21912.6703619304,33039.5909483832,17522.2859837756,0,683350.789305958,4382.93361985837,0,0,0,0,0,1256744.69998513,176967.258049832,0,0,930571.923784756,0,339478.871386206,0,0,593852.976068516,0,0,57872.6167665262,0
244523.80178092,295937.016512427,1825331.87035572,0,38573.4029863451,19807.2016857071,0,127764.251171671,538318.213147822,538318.213147822,168410.463514383,0,39254.2435946851,1596059.88952679,148603.261828676,0,979.735739927467,3820.30817375404,0,0,219796.361850436,168410.463514383,5149787.36991433,0,219796.361850436,2236043.28111458,0,9385.39132434842,3820.30817375404,19807.2016857071,181222.958864091,53015.914431309,2441018.26958396,148603.261828676,0,7015.21323611181,414.139833873784,19807.2016857071,0,7015.21323611181,127764.251171671,505587.950735247,0,1223109.53038229,0,31558.1897502333,0,0,0,0,2853479.88605468,0,0,251654.236882373,2877705.80769297,0,1633944.46618887,0,0,2769026.49597817,19807.2016857071,0,781483.32839561,175975.972414032
588900.212945248,193115.612840467,865255.962923762,11888.8650869743,116469.009730606,387.752634678037,0,96001.3018272006,2819.07388975454,2819.07388975454,2246.7332696409,0,387.752634678037,632743.17869581,1858.98063496286,0,0,0,0,22076.2845917608,123503.616770712,2246.7332696409,3888540.51222052,1860.70651702324,123503.616770712,1198602.01318847,0,8396.73143105603,0,387.752634678037,7034.60704010663,64722.1522497378,1969137.93788503,1858.98063496286,0,40835.3015768528,0,387.752634678037,0,40835.3015768528,96001.3018272006,14707.9389767288,0,55376.9505634857,0,75633.7081537529,0,0,0,0,2322251.33605461,40424.4451546373,1860.70651702324,52472.8559432343,1577909.72514183,0,711352.2070872,0,0,1702434.22124545,387.752634678037,0,356777.739817532,220209.176025364
