"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
29.8724422888845,9.09430865455005,504.053987578138,6.25912448450209,3.97469579290998,4.81519051934782,27.4824780708086,8.33849042973618,9.66361812422165,14.2467365606419,11.8207337828996,1.65479036649729,0.697425708236098,2.78266123952561,6.1409724001213,10.7394928922493,3.38239944050525,3.34478763491157,4.77846160435709,187.868555317093,7.56995390689001,2.47937120086032,9.15461297050963,3.53311126594458,9.29007861226718,13.4588805627514,8.82779040214674,15.3808848327337,8.96127726052134,90.8476173043716,3.4777357588759,4.06662752223777,12.2594500583087,86.7403381163476,50.8497763761947,10.8920674669297,49.7915977305296,7.53839413517436,27.3921386071013,82.5493351742381,32.0498364692814,2.8842033769723,6.81780459051335,14.727542458178,6.35665436279896,27.4768420401247,7.87413715685937,58.2882055426539
78.4019092556533,13.1764574000348,1130.76141139032,12.0747890471033,9.70453952689154,5.90887352433096,89.9178379417893,13.6149424859791,11.663234775136,17.4851905820713,16.1522390398603,2.69779316457157,1.00056952794576,6.37684629374532,10.4113660309211,8.83990534851543,5.04816228088586,4.57737411040561,5.20359701502636,440.665995631642,37.0603892364147,3.77349877335571,18.5119780766804,6.73190051118218,11.7957172425509,16.2168457682017,15.7794184986328,27.8635972833668,6.4484465776668,255.913216576588,5.13024710366348,6.63972848612752,14.980944025954,305.972830543386,159.005223749668,15.5540850445169,76.5715220436228,29.1803999594911,34.464940731781,206.142798157267,50.4053080211219,3.62478274308286,12.3009325967577,59.5765270708872,8.89997013211547,118.070391020935,11.3531441640989,117.576736535389
93.9297031844807,28.6369374902747,1166.0094453827,18.8344854703279,11.7213618728518,19.6264389742851,98.689047573507,24.6990406180271,20.1174660374003,30.4182237361722,51.1501824339705,5.33769171775805,2.45340511208382,9.55080773466701,23.7192544226158,14.5474792405496,7.31766881539702,10.3938180219668,9.97961728479731,285.989919668179,24.6334998973314,8.72835324877351,21.4698438974559,10.5324745200308,25.3288693637124,40.4884709481118,28.1835272184393,62.1467864809084,20.5505847372416,107.409456834622,8.06042560513661,12.0209012076312,39.4890669873733,398.913508321028,307.167514676128,31.8685164009808,118.688288173776,46.5497116387109,95.4228798759054,155.654958802532,77.1232373827241,8.32080425995997,25.1913999520088,49.7787684496064,24.9398687290908,94.2694602133487,29.3900848601548,104.858473265155
15.0306832325077,6.25587066719642,319.83777504478,4.367937764867,2.04803678830998,2.72412150980329,10.1292307735268,8.3079600848899,7.12487894220584,13.9558062297292,7.72975330828751,0.817414427636906,0.316576763281184,2.65183705553547,6.06272095993111,8.74202703549928,2.0633359406597,2.53383038081303,1.38076903179884,690.803416057722,29.6643194359617,1.97113182045678,14.4752522675167,16.6885849672633,5.51896549863218,19.7028687492379,7.00788072993901,9.02305483422773,8.00949431808621,136.159024974814,4.99401072095804,1.96858442470081,8.17680411997964,61.0089656137377,32.1014698337732,9.26518203863249,141.408885478715,23.3704602238095,35.9511889656561,63.18118376294,17.3413079859707,3.33220967352657,4.38825210152919,10.4861368821904,3.46047369331068,72.8113893224674,3.42016116311461,185.672598219735
21.4914859225117,12.8264307662112,198.281390949928,10.8647365716148,6.37336464437343,9.50090480452872,15.9249744374928,24.687019329018,16.0029056568197,28.3842373786812,22.3445862828973,2.54251741068404,0.325038080045645,3.61621065522146,13.3591870404392,21.024638332507,5.49704224430354,7.69337504312979,6.8532209521569,379.716757293127,7.35161068951467,6.46416908354979,19.4863022137958,13.6343304218938,10.9040149516305,27.9256501252891,10.6419699701541,27.4028571522388,27.565307296816,73.9226913505658,8.38388333396199,3.27345496837409,20.8256055635913,58.4516838880273,25.1902703175541,14.2864453292682,139.643979956015,12.1772572019749,68.9227906506784,20.0772297035438,23.4720864446536,6.41711470802858,6.26660123665965,9.73121053570224,9.83920278396071,41.3062926570558,9.78147226546476,66.4292303443801
4.74297552948351,3.4931307963097,115.146789201081,2.05811438690758,1.33768144439952,1.65067594758186,1.62920926940734,4.61815953422719,3.82098506734238,5.80265300848037,4.79343162750565,0.838983161462158,0.168451876434705,1.33944348417208,2.81449190746545,5.49691640592243,1.33615481743646,1.51936627918801,1.01046288127017,114.576716898924,12.3231225447343,1.3378128311363,10.5445476818954,6.68776791471206,3.39433371221769,11.2265091106216,2.72459434660634,4.8705318260969,3.72755216181395,38.5035269329503,2.51329305492701,1.37845042861588,4.39495463416035,24.7320246288486,14.4197426263138,8.85973660997691,24.9749959100263,5.85019793944451,8.77182521112005,36.1697600418293,6.33830100772114,1.76336006236005,1.26308292995676,2.66068468344477,2.3421011694718,29.867741655618,2.08778294603327,68.3845044745186
45.3044095857939,25.794184256721,656.410562699006,18.2437006483489,12.5129416206343,18.0519835157774,27.2033648338366,48.738321494181,32.7528424841324,41.7353380940448,46.8830085942041,6.75514121919591,1.03469801957911,10.4635454184452,24.9202215333547,46.0741634442984,9.81283781571926,13.808775103742,10.1026079425216,1236.57077617626,55.4376299250098,12.0878366707666,52.5455670600631,35.391292842356,22.9545524648278,70.9603708323773,22.8338994669827,46.7745639308175,41.2062137604375,245.948641835879,15.0944118065536,7.19927004117095,39.7099019549553,224.671656830628,91.9022600060727,38.4778892815681,302.255133875884,51.1638910306113,106.659675398308,135.207068124509,56.7156445846759,13.6102977508108,11.4168220223549,25.0555027903915,23.6979050841916,193.624636354631,17.6493815928205,390.083149716678
23.4596652666311,16.3887721116161,1007.35944973913,16.983858699119,8.0422118369612,9.1298641914481,16.1194092892624,26.8885581836765,18.8835064952605,29.5013386792392,26.8460030540145,4.49636717206531,0.759499314860219,6.37258854595876,17.1072616863519,32.4761907467986,8.63231384507002,9.09326983636596,6.99913376995161,1403.81621996558,44.62373896828,7.5305374524584,41.3867822234485,16.8080930036042,18.1396868193976,48.4995948166967,14.362059894284,29.4128883407715,14.2098335950846,294.450448402169,10.6841292774196,7.02678861629653,23.5410777373007,135.92620277169,66.7365898007948,35.2248792534809,174.348039237907,28.7861640882149,53.9927745817396,228.775817246279,27.7503901475937,8.89072893794562,8.1103005589531,31.1859285682407,15.1268542781671,259.422377202399,11.3761745542632,482.217172173535
22.4630770537312,14.2035649191067,992.145680887083,22.2081618930932,7.88160807263225,8.54778012844863,22.1174973439607,29.2916368416163,16.9365131647774,20.1399748727744,27.1204719505086,5.07502720639592,0.822154632496249,8.53113537993683,17.1332006572376,34.7553125634383,9.04532303838717,8.21857109185462,7.58686370618849,1966.74631175511,67.9039165773663,6.66421949071113,42.9183255937914,21.4828794970425,18.2054989827915,54.3090136439616,14.9370183197288,34.7880590419006,10.9179864050698,368.553141208486,14.6200690922327,7.30019019315571,23.4904655664668,304.009140132709,96.8172676893238,42.7853908978779,173.815337138161,32.1330179257212,38.184645170501,299.603812045288,41.0243187840047,8.50429539080816,9.48335331969152,49.2841862878938,17.6199362922114,248.948845407244,10.1988461692816,506.812679245215
24.4364556856452,14.4959060966914,490.766077999955,12.2214165053539,5.64614304994945,8.2072191368843,21.9779030522889,24.1408614745681,15.4699453806222,23.2104129988725,21.0189160497519,2.53627385687953,0.634754520864527,7.49493784715808,16.8962777070346,41.4377636003927,6.38300681589992,6.79272991003606,7.41018801285975,1036.02834582469,74.7862352970996,6.81849397827014,33.0280639172631,22.2670102746445,10.5797588358686,44.9950997365035,15.1787063760279,25.2180631231341,18.0810117340323,288.519690758996,11.5834048766582,4.09163917753924,16.3613258006769,143.175358124674,66.4264928103465,23.7720675001581,253.68239589378,54.8285801534756,46.0378105765402,139.457868997316,44.6192571261773,8.14629962659229,4.31995610152391,14.9405610919913,11.7082613715154,183.340455258218,7.58040196978036,416.143599415228
10.7474171766258,7.59768496606995,226.741171362045,4.7080465042594,2.67542743403476,3.81071394050277,7.85638439564109,11.9487317330974,7.07201710812174,12.9341020655912,9.58736783141089,1.2651734267182,0.322195271193569,8.03429836125138,9.12497351486033,11.3322189898741,2.25335347803681,2.64955340818295,2.66871553229965,458.492598258207,30.5652072281313,2.96317018004492,15.9943400152785,26.8847307663229,4.33022205911649,19.0448101287096,6.5403945409893,10.5176130032836,9.18884918281064,127.08826683861,5.42646519449837,1.9409337839829,9.38093074290421,138.096535017051,33.1740172353021,8.08776523234222,142.866612319602,31.9071622231454,27.0314888015522,65.4430858530054,19.24776880146,3.30823974645725,2.59460638833623,8.47342932952723,6.71257697852124,55.0409675289247,3.64685082906606,345.929571868716
21.5432858676085,13.6077772718154,1065.7693871114,17.4358251908713,5.62273151359582,10.1836031263399,16.9468748717837,31.7333400776504,17.4886305084211,21.7866176269998,25.5893109634088,3.29601792094941,0.579250318359733,4.6228778125787,16.9828393277181,27.7797984098072,8.87816644082765,8.36322192220464,11.2087376845291,944.824069349596,48.2653527747629,7.12165231754368,46.2438229496125,7.00716878274339,15.175851617177,55.0190157967695,15.8806263641581,24.5134381761667,13.4829866143116,246.981292328716,16.7562987966891,5.46023216052251,23.9214619817724,94.4671541698867,60.9345931054162,50.1048422961114,118.579898773564,13.6663682641069,41.7294986561439,246.788392514332,22.6072646991117,8.6449990610548,6.20018623313549,17.9527031040673,17.2688775197947,239.530495503341,12.1633593829895,314.820657850325
30.4538380572619,19.8699095173466,662.613691028606,19.4320736973198,10.1933521658491,14.8454075505624,42.1065959312753,49.2845797965216,24.0376522410045,36.9446590444313,41.8766677328195,5.24325427595909,1.33678522830907,7.8497168052862,26.5708076018619,48.3741689654042,8.51430932579536,10.8465570016565,13.0043455705818,1082.45520026554,74.3679436639139,9.48035253348409,61.1922918045865,6.75054775357142,25.2549831741155,54.5556739234722,17.024062538987,47.1319883331306,27.0774444263722,182.397634486947,15.9845308686883,8.0821825390916,35.193509909718,112.047717896952,60.1069428326883,35.225465434869,137.585707963379,25.7326809528125,79.7722857830279,124.171986292143,38.3573774512761,9.49346512794296,11.935296775962,26.2600443015702,22.2945843139843,225.045942838198,15.5586890616389,187.603584270641
50.7336846752719,36.0357759956888,1433.53009447067,38.6760850460561,14.2399968260062,27.9432790522135,51.208562615112,81.3024605129014,42.8851294235167,58.0718820444329,71.2197821753935,8.1458628052832,2.68000739451875,12.8654304493414,48.9087017776171,56.0661019888808,16.1962574619099,19.5398786698538,30.3623665832143,1243.89323333695,96.3585612448782,19.309222640188,111.952655512311,11.7599806192321,38.1009387334445,107.367404547283,32.6857233203551,73.7942350859044,38.3454298956438,261.20333207681,31.2483990472115,14.3317341419896,57.2665350384515,136.465800128446,73.8997888297533,77.8387093875737,212.061616433093,39.8237434487493,142.392194243893,323.160648713706,50.9852840957635,14.9530080635197,18.1630917209933,45.647330271974,49.8103798190406,396.894345632401,28.8334571886486,388.231705224387
69.8033120749267,50.5512215525635,2381.55086781555,56.7314684970192,20.1690930455721,31.8424229267701,79.2345075327817,96.0411265863667,58.919957317805,77.9250505041083,75.9258401028857,11.0275178486364,2.44385255889538,17.8054918314605,56.9292377287861,78.4353565459425,27.8174448426182,30.581643878356,52.8478256382161,2526.94932095067,149.075082000629,25.6199171517246,147.304756931535,30.9040386588212,48.0086359172879,112.883290022735,49.5829547580164,85.4280537809271,42.6962386484585,522.477224512556,43.7036118207642,20.4870152918562,73.9625423443831,235.198863936887,143.191864316413,96.7444669067236,294.232436432629,55.9373770433483,141.060783641447,405.667146393416,75.7436189091956,21.9711887653288,16.8862770362925,41.8819200775483,50.1844390482446,492.269203144229,35.585477774876,574.890523348218
9.68676868348507,4.42260201515046,202.737826137643,6.99173028989475,1.82618779967832,2.70677544434615,4.59099788166626,5.03447882613057,11.0239241278656,8.68132933106656,4.68377377797154,2.15525926020516,0.158158782592067,5.19489633999663,6.44935753336759,3.59297182462027,3.13673596760608,4.58603652841013,3.26986563238609,58.8639143143181,31.9892849863833,3.02011446820396,11.7616684032011,34.1461310277742,4.98343582664921,9.85700427621999,7.11552463664845,12.0040502464674,5.1587857841041,41.7749629438566,14.6704469818298,2.77580230846899,3.47051772953655,9.9728069525615,19.8299182565452,7.37041562724202,21.2293724429615,31.0155455476085,19.0468087351473,26.9978956067728,14.1948095666237,1.21177504874864,2.88928673473385,21.4828113285844,3.93440885666451,11.7970942744254,4.18328556388944,32.7827629373464
83.0635345633552,45.6004146206498,4313.77631168937,126.706174204864,14.4958040494725,20.2854337293774,88.1815497445298,56.1099932392127,58.21774417712,78.9713466456706,40.4798882800872,17.6529505638932,2.02751985437172,45.5498337316461,53.0857504848724,40.3296760495062,35.1555394758474,58.6818733798526,28.9493238105429,1430.52812594984,713.970936823874,23.1744583569216,119.566622290176,381.766868373464,35.6031244365519,153.034185747616,81.5455981910098,102.869243833239,54.7891754238811,885.290171511562,165.224619519866,18.5319311813985,41.3465082089843,247.026729671032,596.468849730496,145.657607893502,321.245261836083,590.112759357425,153.724077396431,762.199762697744,157.249712024205,15.3180348882175,12.5948449972499,287.49608374007,33.2407177453092,281.447108487497,35.7957012955938,745.146288276343
117.877987852447,59.6756198883323,3459.58246195654,151.434404431051,27.6452986264785,47.1859257824599,103.348642274105,79.6047115747629,117.714246912342,92.7584716398596,102.663696582868,46.232444367423,2.01048240703608,68.6771822255615,81.0775959910474,79.895026486701,43.7382545844886,73.0092671899734,58.8170952948327,1605.71920424581,573.561045844003,36.4079313184081,124.177966777932,638.963025200913,60.0807389543644,106.567448562191,71.0443986837742,203.038055105908,59.3839811216999,924.624033032648,183.016693218829,29.4546709355107,72.4180760063396,428.894886598564,539.829396600536,77.3579646213174,514.143944179748,501.147650459282,244.232626234052,625.79003551867,257.841118973503,22.3991947900848,17.9918322230289,484.458971527091,74.6745902321553,224.332613559248,66.1044983745428,647.468404996994
90.430364820625,23.0975894618759,1434.73682959602,16.779968524168,9.90110781049072,13.0542972170906,65.4426102220627,18.9443460858568,15.3877724111814,26.7659836532159,36.9348145646512,3.27370385328501,1.99486933181484,8.52812990146256,21.063195138787,13.6130333203227,6.14820321241744,8.21209446697785,7.63933828782351,238.87832352412,13.6109665852831,6.6135358907792,19.490220860862,7.68837564248348,20.4187342792658,22.6442305741959,18.4784757432163,47.7405753980584,11.2595955298555,99.3819653817207,5.91677851590231,9.47594422859688,33.0194684448531,350.667439523267,245.623235126718,27.1677750995932,114.675506325298,43.719851245806,65.9066867962411,174.105324795031,60.2520801123859,5.48557424433464,17.7652128991011,44.1749618049246,17.2736916591768,93.3687186706026,22.9175845222901,130.297709931477
127.186580380764,75.1879178015563,4041.01248162543,40.7285329067978,27.1199105503661,33.421707057543,257.842776470142,62.150997179241,73.1382822386368,154.413267588487,97.2717262594053,34.1606606846682,7.81045371625163,28.3521822496915,74.3161970707453,0.666805697138625,19.0728213831477,38.1449533162421,45.6660792098562,367.178874027294,57.7388199127235,30.263523890144,107.119614945285,251.557611702655,62.4205676383213,73.3288467286029,89.6102271165811,185.971159814497,41.0237339537975,185.44088979528,24.596439359818,33.0341046668123,107.009303205737,1025.85435366527,544.61421155005,115.216743466761,73.7690902165243,188.429954310747,165.091543470416,1034.15680943643,171.862565216916,11.9054318506582,86.8262611779536,46.1376856657934,49.3953102893137,91.1478794035085,103.865848747194,105.236713623768
192.286663458052,91.3547159263016,8965.69479397639,82.5080395130798,43.3190805420889,42.1750600308263,500.977039609205,96.9544996966716,126.871213317939,178.046796096914,107.35468296579,77.0326368726042,14.9334078544128,44.273632701804,142.571723238953,3.37808364097321,32.1565204317223,65.4701588499858,78.4583992431602,774.887600648657,195.851742527296,42.9248531859499,118.675629626513,738.041030800662,69.8615624019335,73.1423570980014,104.480906944505,245.12206488327,46.8441522671553,406.934832663649,73.25669648302,47.2979985675327,103.309328809943,2050.11594177201,1735.46921447109,235.994439853306,164.179009431689,438.933503676672,181.808394289463,1913.42173328364,170.872463737654,15.8542253463515,131.970880974937,62.3799005539612,91.0795977894593,209.867063664366,198.348715059012,220.470416014826
56.1253888226918,45.2698174522899,3548.75422873978,42.9695176696175,10.2040002602582,26.0861441899814,204.063088617778,47.5521297282013,46.3970936844011,52.7704375260119,45.3639641009249,22.7240650119337,6.42652571626552,14.7960413825774,69.5558981826136,0.35642471160825,13.1287038739927,33.5495584245647,47.6246680212806,333.305348221447,74.0980162787349,20.7859791700342,35.3353803017899,267.208170676517,22.5478308024063,27.546407385679,36.8258685466716,85.8309604049323,22.159927728668,148.274280716249,28.9026001153447,14.0501628680196,42.327162662387,1404.3953325957,799.507094083518,56.2890978326047,50.6079840900158,85.5319602248767,89.7591063482154,517.456061147489,70.0626433560134,7.19464981376863,36.1078342900984,17.7135283010272,37.8430713267023,98.9104451352113,73.4838822335329,70.6402965492112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.4314404703998,34.9304276157185,2989.77724085117,29.1711961238071,8.69087848559745,16.3340941431105,138.471221387187,34.2263649752987,36.3146147758405,58.4259776239153,48.1290841035736,12.4038075251898,3.75641474360541,13.1598439818225,42.9497071072995,0.110542696056695,10.5892474891209,17.8710809573364,23.2041556978354,244.119017455829,38.1046059026295,11.658159294626,42.3002398178911,249.439228444612,30.4479898902807,22.9933617509576,26.0657791032512,91.1940797270341,21.5994672575112,118.727074457479,18.2495989485584,17.4219863052478,39.568702792548,933.005051149728,541.352376472813,77.5459060743618,49.908118570175,84.0818536607632,79.6165741448187,761.388210120253,63.8859560142906,8.20054387722758,43.0535127524734,20.5938210198948,32.7461732892148,52.7431251767618,49.4663110125918,85.1386308275398
206.38453162709,75.7222390900044,11344.6889000315,70.8450313483722,37.7685566498646,36.199279598158,582.04509132926,92.0411544663968,123.27020254419,114.716876616172,98.6236514499306,86.8330786423818,15.8232247273599,52.1261858612367,110.755420382417,0.553972272781893,28.7492261790111,58.2341070545321,76.2516864042895,1181.86973597992,381.93766585256,45.7908071623165,123.024180600113,464.634986111569,64.9997968877897,65.4258788588133,81.2404753177999,230.847906040533,41.9779467060096,673.572898694603,61.5040753235657,42.8222638042252,78.0927186043666,2639.34038007569,1851.23040953204,343.107983775757,179.069067313916,486.553136369822,171.5598671056,2485.92304207706,330.578911609789,13.4643047191011,124.472655488752,53.1126686290928,83.3379626570225,332.669781892467,204.139262997475,260.22943946378
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9329663761569,8.6833578418673,757.848059641758,9.3564928346006,4.36699759793145,4.94154579822249,32.2934816133795,8.93185159053963,8.58252045622772,11.2179179892535,15.2176895901996,3.77454847254075,1.21988879359845,3.84443604324689,7.96261035595445,3.17404014963547,3.43391644265694,6.07393172686346,6.92870697758576,126.20155195083,10.7229392216663,5.75017194201023,10.2069548103031,69.7730279322757,8.16662678642071,10.6961583519958,7.5619767707696,25.5201141430955,6.29024866993784,41.8441791931653,3.72642639866339,3.74861163881255,11.9567008808055,223.595973186571,187.668827155014,16.076432601247,43.3241021503923,20.0951433179693,18.1404703775001,149.82732161164,29.5173069847334,3.06569397912,9.71442810419129,5.61238402238032,9.17347726107311,31.7615011492232,14.2513866533144,60.3291420697285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0162124747337,25.5860119041534,2025.99355802049,21.2723229065901,6.59169059769227,13.6785161807763,83.3832683945283,28.1029178495279,33.6019775435559,39.5482217270186,43.4056065658479,9.65293977251124,2.93255319083972,9.63860532178692,33.3643778899706,0.145379317362688,8.89174990050446,16.6492621341061,18.9672427850149,199.086142697528,26.9686604182797,7.12246185758417,23.6846026624323,248.817420490802,21.3963449591239,15.5377379079728,20.1048544852825,84.7097103870377,13.9217494753467,79.7232408320656,15.9892962259237,15.001088846978,30.606284390021,590.064043828741,538.857188606029,56.6210881592118,48.8576858650965,61.5321767974723,53.4193064398668,641.73884844587,56.0885705864036,5.38679605894511,43.5575085592961,14.6548378007205,25.6730802366672,38.8334647779978,47.2024937680657,65.3389374483107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6023420487188,12.4620855329731,316.169924522213,37.8129754428765,8.57734790652359,15.6073122304807,58.4054116125954,21.469727032351,28.7447874112456,9.24657159704455,25.875600701165,6.39156135732107,0.50890758760863,30.4603994080295,17.9902333725963,115.847046826512,9.65168766885443,5.28994035346324,7.39482591562608,1346.57191859529,39.1598284092798,6.79432725203052,8.05149817908191,90.6512738232946,12.1956701944399,8.35633214531047,7.05166271303497,40.0387327471833,6.95741874650841,332.995239596192,7.86444856610505,6.14660735362115,22.8543914458618,809.468180503936,511.725448129359,6.31848697445145,909.650693819508,208.072871155949,68.4368885385919,109.726785681365,98.0101353814484,6.81011459599391,6.88186058336305,229.354708384509,16.0576307692284,200.531062586871,16.8803180796627,517.959748757898
61.2148142880561,39.481878365292,422.301302638087,32.1432225812373,15.6299237585529,26.8605260059647,27.3790391676213,66.4079763947577,69.134078119959,58.2015827966771,64.8218188038745,15.9470506259679,2.62076767903391,23.3134178751761,63.5999404211155,129.201856960068,18.656234622362,14.2938486942163,32.4066865356686,1190.59471769041,165.016589165678,21.8395499820857,59.5593531097032,76.2241254186406,35.827671589256,35.3106164476227,34.7786667096692,114.49014149732,30.9305429380947,352.628923994818,42.4634493093231,15.9760100922162,48.7852112759416,655.686583581772,142.820449233747,24.132103266968,496.006770732508,101.571139240558,154.77179644798,127.025516410655,279.407015387962,10.8549129974216,21.4888874499776,106.697210138451,49.5908101306599,115.75534138051,35.98285250446,406.506390751051
7.93837482221136,5.2094826042111,126.359334268144,3.80710186457184,1.14034699012598,2.72518880513421,2.50936684703991,5.26055257521366,6.28488573553762,5.45934000082559,5.57372897676266,1.10268574489612,0.187151428194481,2.78342693643662,4.4017201948297,35.7760512581584,1.91714762914482,1.38414487012697,2.83577014117252,192.383230512255,41.421504502075,2.0545096776069,8.42110263099401,25.6607604916048,3.25296022937751,4.72195615363382,3.64744972367443,9.68128625218642,4.45244979826831,73.0905309996833,8.35159845530835,1.35850449013619,5.48756790854057,126.170062702139,44.8116948826454,3.86647936862241,65.6748820342146,17.5794555192371,14.1997327121867,35.7721123101977,27.0627312433881,1.83263057242389,1.75877881060901,14.0819223491526,3.32776491205541,23.106658294849,3.86735677151843,65.6420304442272
49.5256574705293,24.986433667302,1659.82852735147,60.2239916187118,23.1114987691729,15.2779293340808,65.151727010776,39.4035179656015,28.275828911245,39.3633333625565,31.5858356334157,14.3455713753987,3.92870839625783,64.9111534172209,43.2992849061154,116.066550521681,20.8649519733503,12.6977640369206,22.9021204462292,6364.88669515163,775.240107695796,13.6334927973592,81.6365387428838,173.465138261587,20.0059561106789,82.2005043736763,31.2529985579334,50.1619163231808,24.5514442743786,625.694593146377,58.1668674343459,6.48445378873789,30.8692865955436,977.057912672806,852.36640883697,96.4234209168468,848.530726633548,624.821902052623,188.476659940638,277.245418505486,91.7348850027378,5.32366064340455,5.91720540232777,104.5943990855,27.8196522955844,446.170030172844,18.1111994159539,923.817356124784
59.329533852991,25.2435186513089,1734.52784734564,47.5459576098482,19.292681276394,10.8447835695862,66.4346644944706,30.5190884343106,32.1469565943275,37.4213574017213,23.3030954838874,12.5078830762621,3.58899769348566,58.5017272398416,34.4047903050574,362.851784326669,22.246749209284,13.0571399146335,21.8831222645502,3912.81354253714,842.335299885333,11.1649704448134,82.7767195293765,320.362721505844,18.137199956393,115.928896240796,26.372681683772,44.1242475867511,28.4635945748388,871.209826569118,100.399226218675,6.4333974526113,23.7785224737595,1103.18241864178,790.521658312933,104.004303330805,902.513820505389,516.404229938595,173.083626034317,420.135235185042,103.402183921508,9.2068975123758,8.18119877277804,74.8554863482151,19.8487868713241,431.715895331628,18.9246148005859,1055.62101095152
1.51343536606414,0.334102752308065,28.6313456528464,0.139454473128871,0.0766507004653439,0.106560197204562,0.414481035979083,0.294782100551387,0.291188473134085,0.35993280248055,0.211546378205853,0.0441388882230376,0.0184627918986545,2.23308648247901,0.547971852495485,6.87047586905674,0.0970582557497103,0.0625581332211017,0.157225456946524,549.253814929633,55.131064955305,0.118649529377084,0.8521387366275,22.5185342014571,0.245420129339629,0.455524978165666,0.252711132237127,0.37696521801256,0.220699405580441,22.5590576014223,0.87624764510408,0.086934600709731,0.184051908457147,36.8606437661683,4.93598756497667,0.571525416414888,178.641962989392,7.94144278168719,1.21616301895762,3.27534502252667,18.7373152316174,0.107337819189345,0.140365257267971,1.48963751189034,0.168860510645339,13.6358603642541,0.15550284230834,138.47765760506
25.3539298271688,17.1037743092126,221.94910807675,5.70289441198079,4.62163915070839,6.48907849252482,11.6469021907691,22.4555303622084,16.3677493772866,37.4059781883862,20.3638559889629,2.19558165041736,0.877525014682545,5.57567565768181,15.3246685919703,24.9987969215066,3.49478852203564,4.2599675169526,4.05521895661003,490.628808706108,57.9786501667318,4.60552205112304,31.4768394868542,19.83318382904,11.2193841027401,33.223747283733,12.7496821120786,23.7149198554853,15.3264174658544,106.569032819325,14.1259737026027,3.83958441625629,19.6543656308977,109.083851029118,67.0494162380876,24.8509579021801,121.125523525561,24.6020457781942,65.9911982802233,75.0716582375639,82.5879024743467,7.0301668533664,8.537357059993,13.8298558540203,7.23576092370834,87.1159799556243,6.3276795311162,121.78360915192
132.676589089943,109.429255113857,2742.59098834872,62.4401254625798,35.2590575242383,41.5157140546964,208.0002215851,103.960070946578,85.052535780189,132.333071374595,109.368798335533,17.2524153750226,6.36347572385876,22.8435607452932,86.319302909164,119.050632065652,32.0313430066711,31.4139015190231,50.3306806185579,1974.01044473314,218.596177312517,29.3773944926848,128.936008667414,25.4380102780752,77.8962766255433,120.063886081178,85.8117684975736,159.31580381915,69.022052777281,581.2831347011,54.3225542036433,32.9326735941524,102.166380358371,327.82934786939,199.038979410342,108.219141646369,267.082368474327,69.4341171561416,323.173109125479,756.977455958119,235.864211823592,21.028875715399,47.584686355963,79.896214595822,52.0000602185759,318.665296254365,46.3638140641336,372.112699375714
83.2498678718484,66.322312740821,2866.51102057978,34.7274595903281,15.9850742809156,18.1662702477832,115.812824886044,50.7476068542261,40.6011802863013,68.9680901526137,51.8151164644935,9.67399542441833,4.95688770303659,13.3902962534615,54.9625952298581,45.8116736182729,12.9043300411065,15.1098735886168,18.0198517692573,1544.28760702063,254.538003632232,15.9121674929919,83.9867320899148,26.0235300516812,41.6639494095322,58.9440546048376,56.3275773940749,91.1414848051064,26.9830506836637,546.25101525717,34.0235740869908,19.7138365080603,56.9518396851784,368.093909034943,175.090095394803,55.6948196961812,150.669279191432,54.1709742926995,178.006107069041,589.839149678787,123.835430111711,11.2863955779048,29.234604411138,72.0122394770647,21.4255342689316,301.190835834994,26.0339683728604,343.013733143825
