"EAB_pres","SB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","RPBB_pres","MPEB_pres","ELB_pres","SEEBB_pres","BEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","CBT_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","ESB_pres","MW_pres","SM_pres","EPS_pres","WM_pres","EFW_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","LW_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","EP_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","CCS_pres","OS_pres","PHM_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
0,0,0,7596.36782923018,0,0,0,1562857.57984826,1562857.57984826,0,7596.36782923018,0,1562857.57984826,1562857.57984826,0,0,692730.980809115,0,0,0,0,0,0,855.623413321212,0,0,52971.434413089,0,201885.440715708,0,469657.888915245,52971.434413089,7596.36782923018,0,0,0,692730.980809115,52971.434413089,855.623413321212,141317.638482245,0,0,0,0,0,0,692730.980809115,855.623413321212,0,0,0,0,0,0,0,0,0,0,194289.072845007,0,0,469657.888915245,0,60567.8022423192,0,0,0,0,0,60567.8022423192,0,0,0,0,0
0,0,0,10545.7534105258,0,0,0,1840857.97247021,1840857.97247021,0,7723.69204350777,0,1840857.97247021,1840857.97247021,0,0,989066.91017946,756.428820161991,0,0,174351.687237165,0,0,639.780993216967,0,0,194098.921498842,0,382143.176309349,0,372964.319048917,195861.687897386,10545.7534105258,0,0,0,989066.91017946,194098.921498842,639.780993216967,175735.734955715,29703.4940442522,0,0,0,0,0,989066.91017946,639.780993216967,306906.815273187,0,0,0,0,0,174351.687237165,239045.869696165,0,0,369834.656416925,756.428820161991,0,372964.319048917,0,206407.441297191,174351.687237165,2822.06136701805,260629.501776183,0,0,204644.674898646,0,0,0,0,0
0,0,0,3784.53341920915,0,0,0,2840413.59655758,2840413.59655758,0,3784.53341920915,0,2840413.59655758,2840413.59655758,24482.3096328358,0,1586009.03789439,0,0,0,216866.290059685,0,0,426.274171389103,0,0,139824.422641219,0,271091.917871713,0,628232.41600086,139824.422641219,3784.53341920915,0,0,0,1586009.03789439,139824.422641219,426.274171389103,127482.961803152,0,0,0,0,0,0,1586009.03789439,426.274171389103,148306.496749353,0,0,0,0,0,216866.290059685,174530.418790778,0,0,267307.384431842,0,0,628232.41600086,0,143608.956060428,216866.290059685,0,246105.303142383,0,0,143608.956060428,0,0,0,0,0
0,0,0,7596.36782923018,0,0,0,1562857.57984826,1562857.57984826,0,7596.36782923018,0,1562857.57984826,1562857.57984826,0,0,692730.980809115,0,0,0,0,0,0,855.623413321212,0,0,52971.434413089,0,201885.440715708,0,469657.888915245,52971.434413089,7596.36782923018,0,0,0,692730.980809115,52971.434413089,855.623413321212,141317.638482245,0,0,0,0,0,0,692730.980809115,855.623413321212,0,0,0,0,0,0,0,0,0,0,194289.072845007,0,0,469657.888915245,0,60567.8022423192,0,0,0,0,0,60567.8022423192,0,0,0,0,0
0,0,0,7777.4927051389,0,2142.11346703295,0,2926123.92125822,2926123.92125822,0,2611.36055203707,0,2926123.92125822,2926123.92125822,0,0,1739278.24054805,872.178773957663,0,0,923629.904729003,0,0,622.607464068759,0,0,871147.625237237,0,1346774.36408688,0,531544.819933725,872863.074006081,6795.60505278083,0,0,0,1739278.24054805,869005.51176438,622.607464068759,467115.684480484,53848.4659477994,0,0,0,0,0,1739278.24054805,622.607464068759,737888.126673911,0,0,730.989049428935,0,2142.11346703295,923629.904729003,842214.082912083,0,0,1339423.53512302,872.178773957663,0,531544.819933725,0,879658.679068813,923629.904729003,3024.01868606888,1027009.32477779,0,0,876783.004469763,0,0,0,0,1160.22581564561
0,0,0,566.453736146458,0,0,0,2998982.75842745,2998982.75842745,0,566.453736146458,0,2998982.75842745,2998982.75842745,32533.2771531107,0,1826438.98111996,0,0,0,288182.415200562,0,0,566.453736146458,0,0,185805.455562877,0,315662.029971746,0,743812.954615,185805.455562877,566.453736146458,0,0,0,1826438.98111996,185805.455562877,566.453736146458,129290.120664382,0,0,0,0,0,0,1826438.98111996,566.453736146458,197076.845882319,0,0,0,0,0,288182.415200562,231924.461838904,0,0,315095.57621061,0,0,743812.954615,0,186371.909299023,288182.415200562,0,327036.629960882,0,0,186371.909299023,0,0,0,0,0
0,0,0,1700.102925,0,0,0,777855.961,777855.961,0,1700.102925,0,777855.961,777855.961,0,0,532691.9005,0,0,0,0,0,0,1700.102925,0,0,105252.952625,0,267349.0265,0,660041.6425,105252.952625,1700.102925,0,0,0,532691.9005,105252.952625,1700.102925,160395.970975,0,0,0,0,0,0,532691.9005,1700.102925,0,0,0,0,0,0,0,0,0,0,265648.9235,0,0,660041.6425,0,106953.05555,0,0,0,0,0,106953.05555,0,0,0,0,0
0,0,0,4032.33612235406,0,2839.08603319989,0,3011123.32391842,3011123.32391842,0,825.183251311135,0,3011123.32391842,3011123.32391842,0,0,1697578.77920212,180.322300614409,0,0,999271.298407053,0,0,825.183251311135,0,0,955330.130893,0,1486788.5294683,0,676395.189777089,955330.130893,2730.97484393288,0,0,0,1697578.77920212,952491.044852081,825.183251311135,528727.423073198,33057.6927033602,0,0,0,0,0,1697578.77920212,825.183251311135,582127.011385428,0,0,968.828604364417,0,2839.08603319989,999271.298407053,807923.550474684,0,0,1485595.2781784,180.322300614409,0,676395.189777089,0,958061.105763951,999271.298407053,368.06683784303,1025006.66857113,0,0,956523.380988587,0,0,0,0,1537.72475606528
0,0,0,12117.6891147964,0,2152.3797354046,0,3510375.73559766,3510375.73559766,0,6926.79781613886,0,3510375.73559766,3510375.73559766,0,0,1862073.91740708,876.358767921245,0,0,928056.482790325,0,0,0,0,0,836592.470245242,0,1304083.72830991,0,391729.392824238,838316.14045413,11131.0956789656,0,0,0,1862073.91740708,834440.090503984,0,454636.491614738,54106.5394865404,0,0,0,0,0,1862073.91740708,0,741424.520825422,0,0,734.492379142169,0,2152.3797354046,928056.482790325,846250.468441901,0,0,1292394.74778501,876.358767921245,0,391729.392824238,0,849447.236143095,928056.482790325,3038.51156325296,1031931.35785896,0,0,846557.779619027,0,0,0,0,1165.78630054916
0,0,0,12133.9506777623,0,4116.69548445772,0,4169732.32726707,4169732.32726707,0,3105.4025754142,0,4169732.32726707,4169732.32726707,0,0,2438992.96046941,1361.89164318868,0,0,1486649.184379,0,0,0,0,0,1324645.25103319,0,2683949.97147394,0,452558.162213355,1327323.89377521,28659.5435536012,0,0,0,2438992.96046941,1320528.55553886,0,1327966.53329659,96909.5923639817,0,0,0,0,0,2438992.96046941,0,1170301.161782,0,0,1141.42639950101,0,4116.69548445772,1486649.184379,1333204.28693342,0,0,2673254.07213029,1361.89164318868,0,452558.162213355,0,1355983.43734953,1486649.184379,4911.85261783854,1648074.31010555,0,0,1332662.50621882,0,0,0,0,20642.2883607764
0,0,0,17705.9360661737,0,6488.98337915684,0,3897727.65934729,3897727.65934729,0,5503.48817276617,1504.90397257154,3897727.65934729,3897727.65934729,0,0,2224305.6295802,954.675828357539,0,0,1905625.6337938,0,0,0,0,0,1367364.83540897,0,2641677.14709849,1504.90397257154,379604.089733465,1369242.54388262,30632.8062676591,0,0,0,2224305.6295802,1360875.85205285,1504.90397257154,1241801.79614528,173453.524864863,0,0,0,0,0,2224305.6295802,1504.90397257154,1147009.98217907,0,0,800.131345913418,0,6488.98337915684,1905625.6337938,1654705.45892405,0,0,2627077.58095567,954.675828357539,0,379604.089733465,0,1396434.48994745,1905625.6337938,7218.3684852394,2066530.86234424,0,0,1380086.69212034,0,0,0,0,17910.9496080076
0,0,0,14304.3636704369,0,4643.07005214388,0,3608025.99171266,3608025.99171266,0,6149.91714961823,1018.3783750086,3608025.99171266,3608025.99171266,0,0,2167058.38127936,225.632503151972,0,0,1728577.31823084,0,0,0,0,0,942980.03600512,0,1477976.24212982,1018.3783750086,377063.813773814,942980.03600512,13867.5206585763,0,0,0,2167058.38127936,938336.965947032,1018.3783750086,521128.684953651,186798.555388358,0,0,0,0,0,2167058.38127936,1018.3783750086,922625.483508415,0,0,541.454122452997,0,4643.07005214388,1728577.31823084,1449036.51658904,0,0,1467296.56944357,225.632503151972,0,377063.813773814,0,954519.104029499,1728577.31823084,4529.75484354954,1835066.10446758,0,0,953659.708038229,0,0,0,0,3187.84866481071
0,0,0,11289.1810382846,0,3379.8874362191,0,4167454.13133684,4167454.13133684,0,3137.91107670705,0,4167454.13133684,4167454.13133684,0,0,2436478.0790588,1376.14842799134,0,0,1457329.48265984,0,0,0,0,0,1313703.30843868,0,1970496.96567046,0,457295.708230055,1316409.99220241,9739.93082765947,0,0,0,2436478.0790588,1310323.42099327,0,644347.041762028,84963.6381627957,0,0,0,0,0,2436478.0790588,0,1164260.83261351,0,0,1153.37527269306,0,3379.8874362191,1457329.48265984,1328869.28785531,0,0,1959880.98683815,1376.14842799134,0,457295.708230055,0,1326149.92304577,1457329.48265984,4771.38252535844,1620444.46623281,0,0,1321612.60203194,0,0,0,0,1830.63722712562
0,0,0,11289.1810382846,0,3379.8874362191,0,4167454.13133684,4167454.13133684,0,3137.91107670705,0,4167454.13133684,4167454.13133684,0,0,2436478.0790588,1376.14842799134,0,0,1457329.48265984,0,0,0,0,0,1313703.30843868,0,1970496.96567046,0,457295.708230055,1316409.99220241,9739.93082765947,0,0,0,2436478.0790588,1310323.42099327,0,644347.041762028,84963.6381627957,0,0,0,0,0,2436478.0790588,0,1164260.83261351,0,0,1153.37527269306,0,3379.8874362191,1457329.48265984,1328869.28785531,0,0,1959880.98683815,1376.14842799134,0,457295.708230055,0,1326149.92304577,1457329.48265984,4771.38252535844,1620444.46623281,0,0,1321612.60203194,0,0,0,0,1830.63722712562
0,0,0,14892.6439292479,0,10170.6786533776,0,4667463.89247832,4667463.89247832,0,2573.30979078474,2573.30979078474,4667463.89247832,4667463.89247832,0,0,2557912.78642208,254.651978819038,0,0,2674798.47493089,0,0,0,0,0,1881892.3692723,0,3055463.23796249,2573.30979078474,585197.419683993,1881892.3692723,15350.5543035826,0,0,0,2557912.78642208,1871721.69065926,2573.30979078474,1158220.31311212,150832.881729698,0,0,0,0,0,2557912.78642208,2573.30979078474,1283481.53670678,0,0,1368.18419240028,0,10170.6786533776,2674798.47493089,2068241.20213888,0,0,3048167.96119963,254.651978819038,0,585197.419683993,0,1891359.22637064,2674798.47493089,4721.96527382102,2792787.76965694,0,0,1889187.64439996,0,0,0,0,8055.27923806135
0,0,0,95328.0900225034,24127.3986305233,64831.1067235856,0,0,0,0,76126.1745813277,45629.1912813083,0,0,0,0,0,1120.89285908185,0,0,0,1120.89285908185,0,0,0,0,64831.1067235856,0,1053677.61437702,45629.1912813083,0,64831.1067235856,102728.855236096,0,0,0,0,0,45629.1912813083,886117.651989003,0,0,0,0,0,0,0,45629.1912813083,24127.3986305233,0,0,0,0,64831.1067235856,0,0,0,0,977551.439364351,0,0,0,0,180057.41097367,0,0,0,0,0,140957.28130271,2056.05007919732,0,0,0,26602.6806446935
0,0,0,191248.382000173,26703.5494877892,75011.4351867756,0,0,0,0,192820.246182479,76583.299368522,0,0,0,0,0,111917.91945352,0,0,0,111917.91945352,0,21886.2588902545,0,0,75011.4351867756,0,1527788.90694255,76583.299368522,0,82677.7624353469,222616.97348736,0,0,0,0,0,98469.5582587766,1222494.17054683,0,0,0,0,0,0,0,98469.5582587766,26703.5494877892,0,0,0,0,75011.4351867756,0,0,0,0,1334968.66031066,0,0,0,0,323149.550994401,0,0,0,0,0,275498.008615358,2302.90940714058,0,0,0,29796.7272935971
0,73.4500652535709,0,41014.380379561,0,304.035934685643,0,0,0,0,45201.4007480905,1793.17452887024,0,0,0,0,0,0,0,0,0,0,0,4896.97446994299,0,0,304.035934685643,0,955145.00501888,1793.17452887024,0,304.035934685643,411291.421600864,0,0,0,0,0,6690.14899881324,543549.547462662,0,0,0,0,0,0,0,9388.03077315818,0,0,0,0,0,304.035934685643,0,0,0,0,909943.604285244,0,0,0,0,411595.457559161,0,0,0,0,0,45505.4366827762,0,0,0,0,366090.020864285
0,44.9451283859578,0,81214.8314007642,0,186.043866281338,0,0,0,0,83776.9280764923,1097.26872454459,0,0,0,0,0,0,0,0,0,0,0,2996.52757958095,0,0,186.043866281338,0,642364.102049849,1097.26872454459,0,186.043866281338,309572.442226271,0,0,0,0,0,4093.79630412554,332605.615944649,0,0,0,0,0,0,0,5744.66812159031,0,0,0,0,0,186.043866281338,0,0,0,0,558587.173980184,0,0,0,0,309758.486107,0,0,0,0,0,83962.9719427736,0,0,0,0,225795.514154805
0,0,0,116100.618217017,0,0,0,0,0,0,116100.618217017,0,0,0,0,0,0,0,0,0,0,0,0,5885.2085579811,0,0,0,0,212148.671627437,0,0,0,119596.318280097,0,0,0,0,0,5885.2085579811,92552.3533508778,0,0,0,0,0,0,0,5885.2085579811,0,0,0,0,0,0,0,0,0,0,96048.0534099947,0,0,0,0,119596.318280097,0,0,0,0,0,116100.618217017,0,0,0,0,3495.70005911691
0,7313.77882913839,0,0,0,0,0,165250.262901432,165250.262901432,0,3694.99017124582,3694.99017124582,165250.262901432,165250.262901432,0,0,25522.6376632701,0,0,0,0,0,0,0,0,0,0,0,14010.630851345,0,356788.959807814,0,3694.99017124582,0,0,0,23672.7881331008,0,0,10315.6406774513,7318.51936875663,0,0,0,0,0,23672.7881331008,3694.99017124582,22056.0532890373,0,0,0,0,0,0,20596.743957615,0,0,10315.6406774513,5498.42095512132,0,356788.959807814,0,3694.99017124582,0,0,0,0,0,3694.99017124582,0,0,0,0,0
0,0,0,0,0,0,0,376955.342604291,376955.342604291,0,0,0,376955.342604291,376955.342604291,0,0,127156.333643686,58873.0774061556,0,0,0,0,0,0,0,0,0,0,111260.413322755,0,691000.421852474,0,0,0,0,0,127156.333643686,0,0,111260.413322755,0,0,0,0,0,0,127156.333643686,0,752.308860781313,0,0,0,0,0,0,752.308860781313,0,0,111260.413322755,58873.0774061556,0,696415.373066781,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8294.82056538684,0,0,0,0,0,187416.287964488,187416.287964488,0,4190.62172611019,4190.62172611019,187416.287964488,187416.287964488,0,0,28946.144628925,0,0,0,0,0,0,0,0,0,0,0,15889.9621706869,0,404647.237830882,0,4190.62172611019,0,0,0,26848.1635053247,0,0,11699.3404415737,8300.19698248052,0,0,0,0,0,26848.1635053247,4190.62172611019,25014.5661616523,0,0,0,0,0,0,23359.5107742352,0,0,11699.3404415737,6235.95767402598,0,404647.237830882,0,4190.62172611019,0,0,0,0,0,4190.62172611019,0,0,0,0,0
0,7313.77882913839,0,0,0,0,0,165250.262901432,165250.262901432,0,3694.99017124582,3694.99017124582,165250.262901432,165250.262901432,0,0,25522.6376632701,0,0,0,0,0,0,0,0,0,0,0,14010.630851345,0,356788.959807814,0,3694.99017124582,0,0,0,23672.7881331008,0,0,10315.6406774513,7318.51936875663,0,0,0,0,0,23672.7881331008,3694.99017124582,22056.0532890373,0,0,0,0,0,0,20596.743957615,0,0,10315.6406774513,5498.42095512132,0,356788.959807814,0,3694.99017124582,0,0,0,0,0,3694.99017124582,0,0,0,0,0
0,0,0,0,0,0,0,606104.992315216,606104.992315216,0,0,0,606104.992315216,606104.992315216,0,0,208248.682795964,96418.6405085568,0,0,0,0,0,0,0,0,0,0,179879.162430186,0,1127953.75216412,0,0,0,0,0,208248.682795964,0,0,179879.162430186,0,0,0,0,0,0,208248.682795964,0,1232.08435493625,0,0,0,0,0,0,1232.08435493625,0,0,179879.162430186,96418.6405085568,0,1127953.75216412,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,606104.992315216,606104.992315216,0,0,0,606104.992315216,606104.992315216,0,0,208248.682795964,96418.6405085568,0,0,0,0,0,0,0,0,0,0,179879.162430186,0,1127953.75216412,0,0,0,0,0,208248.682795964,0,0,179879.162430186,0,0,0,0,0,0,208248.682795964,0,1232.08435493625,0,0,0,0,0,0,1232.08435493625,0,0,179879.162430186,96418.6405085568,0,1127953.75216412,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6687.06212696938,0,2441.98987685438,0,0,0,203135.67373198,203135.67373198,0,5820.35684841522,3378.36697156084,203135.67373198,203135.67373198,0,0,32372.7391391476,0,0,0,0,0,0,0,0,0,0,0,20796.0915106585,0,391876.047020119,0,5820.35684841522,0,0,0,30681.4029608502,0,0,14975.7346598224,6691.3964503996,0,0,0,0,0,30681.4029608502,3378.36697156084,20166.0731155737,0,0,0,0,0,0,18831.8118000949,0,0,14975.7346598224,5027.26201955141,0,391876.047020119,0,5820.35684841522,0,0,0,0,0,5820.35684841522,0,0,0,0,0
0,0,0,0,0,0,0,416021.373,416021.373,0,0,0,416021.373,416021.373,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,1013122.63975,0,0,0,0,0,41228.125425,0,0,912.45651,0,0,0,0,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,0,1013122.63975,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,416021.373,416021.373,0,0,0,416021.373,416021.373,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,1013122.63975,0,0,0,0,0,41228.125425,0,0,912.45651,0,0,0,0,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,0,1013122.63975,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6687.06212696938,0,2441.98987685438,0,0,0,203135.67373198,203135.67373198,0,5820.35684841522,3378.36697156084,203135.67373198,203135.67373198,0,0,32372.7391391476,0,0,0,0,0,0,0,0,0,0,0,20796.0915106585,0,391876.047020119,0,5820.35684841522,0,0,0,30681.4029608502,0,0,14975.7346598224,6691.3964503996,0,0,0,0,0,30681.4029608502,3378.36697156084,20166.0731155737,0,0,0,0,0,0,18831.8118000949,0,0,14975.7346598224,5027.26201955141,0,391876.047020119,0,5820.35684841522,0,0,0,0,0,5820.35684841522,0,0,0,0,0
0,0,0,4734.21578905575,0,0,0,360593.976345856,360593.976345856,0,4734.21578905575,0,360593.976345856,360593.976345856,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,16051.8728625605,0,759718.861547939,0,4734.21578905575,0,0,0,43256.0097792016,0,0,11317.6570735048,0,0,0,0,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,11317.6570735048,0,0,759718.861547939,0,4734.21578905575,0,0,0,0,0,4734.21578905575,0,0,0,0,0
0,0,0,0,0,0,0,416021.373,416021.373,0,0,0,416021.373,416021.373,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,1013122.63975,0,0,0,0,0,41228.125425,0,0,912.45651,0,0,0,0,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,0,1013122.63975,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4734.21578905575,0,0,0,360593.976345856,360593.976345856,0,4734.21578905575,0,360593.976345856,360593.976345856,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,16051.8728625605,0,759718.861547939,0,4734.21578905575,0,0,0,43256.0097792016,0,0,11317.6570735048,0,0,0,0,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,11317.6570735048,0,0,759718.861547939,0,4734.21578905575,0,0,0,0,0,4734.21578905575,0,0,0,0,0
0,0,0,4734.21578905575,0,0,0,360593.976345856,360593.976345856,0,4734.21578905575,0,360593.976345856,360593.976345856,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,16051.8728625605,0,759718.861547939,0,4734.21578905575,0,0,0,43256.0097792016,0,0,11317.6570735048,0,0,0,0,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,11317.6570735048,0,0,759718.861547939,0,4734.21578905575,0,0,0,0,0,4734.21578905575,0,0,0,0,0
0,0,0,4734.21578905575,0,0,0,360593.976345856,360593.976345856,0,4734.21578905575,0,360593.976345856,360593.976345856,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,16051.8728625605,0,759718.861547939,0,4734.21578905575,0,0,0,43256.0097792016,0,0,11317.6570735048,0,0,0,0,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,11317.6570735048,0,0,759718.861547939,0,4734.21578905575,0,0,0,0,0,4734.21578905575,0,0,0,0,0
0,0,0,4734.21578905575,0,0,0,360593.976345856,360593.976345856,0,4734.21578905575,0,360593.976345856,360593.976345856,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,16051.8728625605,0,759718.861547939,0,4734.21578905575,0,0,0,43256.0097792016,0,0,11317.6570735048,0,0,0,0,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,11317.6570735048,0,0,759718.861547939,0,4734.21578905575,0,0,0,0,0,4734.21578905575,0,0,0,0,0
0,0,0,4734.21578905575,0,0,0,360593.976345856,360593.976345856,0,4734.21578905575,0,360593.976345856,360593.976345856,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,16051.8728625605,0,759718.861547939,0,4734.21578905575,0,0,0,43256.0097792016,0,0,11317.6570735048,0,0,0,0,0,0,43256.0097792016,0,0,0,0,0,0,0,0,0,0,0,11317.6570735048,0,0,759718.861547939,0,4734.21578905575,0,0,0,0,0,4734.21578905575,0,0,0,0,0
0,0,0,0,0,0,0,416021.373,416021.373,0,0,0,416021.373,416021.373,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,1013122.63975,0,0,0,0,0,41228.125425,0,0,912.45651,0,0,0,0,0,0,41228.125425,0,0,0,0,0,0,0,0,0,0,0,912.45651,0,0,1013122.63975,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,95205.2326995964,0,13708.5304951398,0,0,0,0,85247.1089068086,3750.40670718694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13708.5304951398,0,852444.406490083,3750.40670718694,0,13708.5304951398,151160.912693656,0,0,0,0,0,3750.40670718694,687574.96338187,0,0,0,0,0,0,0,3750.40670718694,0,0,0,0,0,13708.5304951398,0,0,0,0,767197.297670651,0,0,0,0,164869.443188796,0,0,0,0,0,98955.6394019483,0,0,0,0,65913.8038016998
0,0,0,29617.2677688436,0,21442.5926030914,0,0,0,0,13691.0236394961,5516.34848130677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21442.5926030914,0,807344.997672865,5516.34848130677,0,21442.5926030914,49576.0772100367,0,0,0,0,0,5516.34848130677,736326.327985784,0,0,0,0,0,0,0,5516.34848130677,0,0,0,0,0,21442.5926030914,0,0,0,0,793653.974146811,0,0,0,0,71018.6698131281,0,0,0,0,0,35133.6162425875,0,0,0,0,35885.0535705406
0,6862.96570244002,0,52159.7166830782,0,38555.3555477312,0,0,0,0,25081.3645503183,11477.0034192271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38555.3555477312,0,803814.552610142,11477.0034192271,0,38555.3555477312,51134.7178322778,0,0,0,0,0,11477.0034192271,714124.479384934,0,0,0,0,0,0,0,11477.0034192271,0,0,0,0,0,38555.3555477312,0,0,0,0,778733.18816894,0,0,0,0,89690.0733774364,0,0,0,0,0,63636.7200954769,0,0,0,0,26053.3532819596
0,0,0,111955.032367066,0,0,0,0,0,0,112283.442525276,328.410158210221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493641.182416315,328.410158210221,0,0,175360.676229692,0,0,0,0,0,328.410158210221,318280.506186623,0,0,0,0,0,0,0,328.410158210221,0,0,0,0,0,0,0,0,0,0,381357.73991284,0,0,0,0,175360.676229692,0,0,0,0,0,112283.442525276,0,0,0,0,63077.2337262171
2591.39650362513,0,0,0,0,0,0,3217137.12472992,3217137.12472992,0,0,0,3217137.12472992,3217137.12472992,36462.8279864974,0,2122794.99802135,438315.878368677,0,0,233494.084178667,0,0,0,0,0,122131.21345554,0,846240.816736449,0,1204019.79527543,141919.447460189,5025.3392381017,0,0,0,2122794.99802135,122131.21345554,0,696704.633495618,0,0,0,0,0,0,2122794.99802135,0,163183.746950182,0,0,0,0,0,233494.084178667,191418.336378305,0,0,818835.846964665,438315.878368677,0,1208120.32384038,0,146944.786694182,233494.084178667,5025.3392381017,264974.940793836,0,0,129747.949195506,0,0,0,0,0
0,0,0,0,0,0,0,3787210.74349679,3787210.74349679,0,0,0,3787210.74349679,3787210.74349679,47763.1218770275,0,2437188.79626803,190012.040658314,0,0,278521.64873441,0,0,0,0,0,144300.640357796,0,520779.640443393,0,817526.812752888,144300.640357796,484.54771686919,0,0,0,2437188.79626803,144300.640357796,0,375994.452327649,0,0,0,0,0,0,2437188.79626803,0,271257.130202581,0,0,0,0,0,278521.64873441,301628.523765861,0,0,520295.092715334,190012.040658314,0,823943.409835049,0,144785.188074665,278521.64873441,484.54771686919,318050.413212609,0,0,144785.188074665,0,0,0,0,0
0,0,0,0,0,0,0,3787210.74349679,3787210.74349679,0,0,0,3787210.74349679,3787210.74349679,47763.1218770275,0,2437188.79626803,190012.040658314,0,0,278521.64873441,0,0,0,0,0,144300.640357796,0,520779.640443393,0,817526.812752888,144300.640357796,484.54771686919,0,0,0,2437188.79626803,144300.640357796,0,375994.452327649,0,0,0,0,0,0,2437188.79626803,0,271257.130202581,0,0,0,0,0,278521.64873441,301628.523765861,0,0,520295.092715334,190012.040658314,0,823943.409835049,0,144785.188074665,278521.64873441,484.54771686919,318050.413212609,0,0,144785.188074665,0,0,0,0,0
0,0,0,2473.11652087156,0,1787.98364426846,0,5333988.73753107,5333988.73753107,0,685.132876603102,0,5333988.73753107,5333988.73753107,92706.4757677429,0,3462121.36998687,107660.336340343,0,0,390611.65750155,0,0,685.132876603102,0,0,199091.60931619,0,584128.582638407,0,1082601.63994355,199091.60931619,685.132876603102,0,0,0,3462121.36998687,197303.625678966,685.132876603102,384351.840400841,0,0,0,0,0,0,3462121.36998687,685.132876603102,290022.173804286,0,0,0,0,1787.98364426846,390611.65750155,353577.649702854,0,0,583443.449796142,107660.336340343,0,1088244.06197795,0,199776.742193674,390611.65750155,0,425371.19886414,0,0,199776.742193674,0,0,0,0,0
0,0,0,2722.80573445916,0,1968.50090913536,0,5101344.2912283,5101344.2912283,0,754.304825323801,0,5101344.2912283,5101344.2912283,87864.595201754,0,3240524.13540029,76642.8295649163,0,0,425010.010207873,0,0,754.304825323801,0,0,217895.408075168,0,557677.030139931,0,1037688.66146385,217895.408075168,754.304825323801,0,0,0,3240524.13540029,215926.907173788,754.304825323801,339027.317203776,0,0,0,0,0,0,3240524.13540029,754.304825323801,241618.923173365,0,0,0,0,1968.50090913536,425010.010207873,314184.390753458,0,0,556922.725352412,76642.8295649163,0,1037688.66146385,0,218649.712901461,425010.010207873,0,460685.577989121,0,0,218649.712901461,0,0,0,0,0
0,0,0,5763.40574444748,0,1268.34763237261,0,4340929.10907344,4340929.10907344,0,4894.38530281958,399.327190744708,4340929.10907344,4340929.10907344,56613.0555370037,0,2609630.36309407,49646.5991744454,0,0,285643.685895213,0,0,622.463424932664,0,0,158505.934461121,0,438796.312941735,399.327190744708,774465.903832704,158505.934461121,4894.38530281958,0,0,0,2609630.36309407,157237.586833745,1021.79061567737,275395.993169067,2103.51414466189,0,0,0,0,0,2609630.36309407,1021.79061567737,155680.288345899,0,0,0,0,1268.34763237261,285643.685895213,210432.359127122,0,0,433901.927693638,49646.5991744454,0,774465.903832704,0,163400.319764968,285643.685895213,0,308630.224392047,0,0,163400.319764968,0,0,0,0,0
